kepid,kepoi_name,kepler_name,koi_disposition,koi_prad,koi_period,koi_impact,koi_duration,koi_depth,koi_teq,koi_insol,koi_model_snr,koi_steff,koi_slogg,koi_srad,ra,dec,koi_kepmag,koi_prad_log
9635529,K07206.01,,FALSE POSITIVE,59.62,2.35195525,0.511,5.98883,212830.0,1678.0,1876.0,1819.1,6550.0,4.324,1.225,284.70453,46.378799,12.23,4.104624871629657
9637299,K07207.01,,FALSE POSITIVE,74.77,1.882438182,0.395,3.50695,344200.0,1818.0,2589.75,2051.3,6322.0,4.211,1.213,285.76071,46.367008,13.68,4.327702435943282
9639106,K07208.01,,CANDIDATE,0.87,3.57944367,0.3976,1.869,117.2,1018.0,253.89,8.5,5341.0,4.546,0.801,286.85812,46.311729,15.56,0.6259384308664953
9640123,K07209.01,,CANDIDATE,3.28,8.2553499,0.918,3.959,54.5,1462.0,1079.27,10.0,5403.0,3.559,3.6,287.51071,46.38995,13.816,1.4539530095937052
10490960,K07335.01,,FALSE POSITIVE,72.9,5.682410334,0.761,5.33373,220420.0,1141.0,401.43,2041.6,5897.0,4.278,1.196,298.75854,47.69558,14.3,4.302712827954156
10491031,K07336.01,,FALSE POSITIVE,118.99,2.199069234,0.762,6.30646,225250.0,2104.0,4632.97,5915.4,6613.0,4.014,1.925,298.77716,47.655403,13.245,4.787408405976297
10535807,K07337.01,,FALSE POSITIVE,59.19,1.481655821,1.103,3.4913,59134.0,1935.0,3314.58,554.4,6478.0,4.307,1.174,292.15167,47.719501,13.873,4.0975062255596795
10535858,K07338.01,,FALSE POSITIVE,0.38,0.93370968,0.848,3.356,62.2,865.0,131.85,9.2,3615.0,4.839,0.42,292.1669,47.755638,15.431,0.3220834991691133
10546063,K07339.01,,CANDIDATE,1.73,10.6982275,0.032,3.198,246.0,919.0,168.88,9.1,6277.0,4.417,1.097,296.02774,47.753551,15.833,1.0043016091968684
10547685,K07340.01,,FALSE POSITIVE,52.43,1.388509353,1.145,2.84811,37638.0,1836.0,2679.88,454.6,6075.0,4.315,1.13,296.57245,47.752708,12.309,3.97837238596968
10549576,K07341.01,,FALSE POSITIVE,68.91,9.089355023,0.647,6.4006,101480.0,1511.0,1233.59,756.4,7675.0,4.051,2.015,297.11826,47.741611,13.015,4.247208700523894
10552700,K07342.01,,FALSE POSITIVE,37.72,0.94808587,1.105,8.03,229.8,3359.0,30040.23,145.3,6875.0,3.798,2.856,297.99118,47.768749,11.601,3.656356262408376
11619964,K07466.01,,FALSE POSITIVE,61.14,10.368552685,0.978,4.37878,153230.0,845.0,120.48,3170.1,5855.0,4.418,0.944,296.0968,49.643829,14.545,4.129389903964901
11650543,K07467.01,,CANDIDATE,1.33,7.20558084,0.5196,2.997,58.0,1253.0,582.45,8.7,6002.0,4.025,1.693,284.95026,49.747147,13.553,0.8458682675776092
11651105,K07468.01,,FALSE POSITIVE,19.71,13.8602646,1.204,74.26,481.1,690.0,53.56,72.3,5667.0,4.535,0.796,285.33289,49.734112,14.756,3.030616675407493
11662440,K07469.01,,FALSE POSITIVE,44.0,13.639480425,1.033,3.12422,81103.0,680.0,50.51,664.1,5461.0,4.517,0.846,292.21732,49.707901,15.852,3.8066624897703196
11671646,K07470.01,,CANDIDATE,1.9,392.50115,0.1835,9.88,391.2,225.0,0.6,8.9,5128.0,4.388,0.988,296.53479,49.785851,13.87,1.0647107369924282
11672354,K07471.01,,CANDIDATE,1.3,5.29655591,0.37,3.93,135.4,1156.0,421.14,9.3,6268.0,4.429,1.1,296.82037,49.75045,15.591,0.832909122935104
11704044,K07472.01,,FALSE POSITIVE,60.49,6.882686062,0.399,5.47323,373660.0,921.0,169.85,2842.2,5704.0,4.483,0.948,286.91037,49.815781,15.749,4.118874559965378
11706658,K07473.01,,FALSE POSITIVE,19.09,1.407937865,0.759,1.585,50793.0,1179.0,457.02,137.3,4627.0,4.564,0.741,288.51208,49.864231,14.614,3.000222178826843
2708445,K06288.01,,FALSE POSITIVE,164.49,1.89117723,1.207,6.986,176.2,3536.0,36995.02,17.4,5086.0,2.66,6.86,290.35684,37.938759,15.003,5.108910770030852
2708614,K06289.01,,FALSE POSITIVE,48.13,52.884577,1.272,7.892,11969.0,555.0,22.44,72.6,6483.0,4.42,1.078,290.40158,37.942009,15.694,3.894469846180557
2711114,K06290.01,,FALSE POSITIVE,54.36,1.429439352,1.298,2.424,3367.1,2079.0,4417.56,292.0,6491.0,4.223,1.371,291.01422,37.969711,12.335,4.0138573113094145
2716979,K06291.01,,CANDIDATE,0.98,8.8324193,0.185,2.252,74.1,999.0,234.99,8.1,6060.0,4.29,1.133,292.29626,37.93306,13.303,0.6830968447064438
2720354,K06292.01,,FALSE POSITIVE,40.0,2.821328194,0.537,5.02692,64776.0,1807.0,2520.03,1227.3,6701.0,4.121,1.506,293.0361,37.954739,13.116,3.713572066704308
2834463,K06293.01,,CANDIDATE,1.21,5.88836941,0.249,1.05,119.9,1125.0,379.27,8.3,6243.0,4.39,1.084,286.58701,38.00108,14.199,0.7929925155296614
2852560,K06294.01,,FALSE POSITIVE,51.58,11.961308501,0.616,4.6414,310680.0,696.0,55.37,1907.8,5564.0,4.587,0.785,291.46603,38.005039,15.308,3.9623358193017353
2856960,K06295.01,,FALSE POSITIVE,8.99,204.280255,0.875,37.2,10579.0,236.0,0.73,35.1,4907.0,4.582,0.727,292.38132,38.076649,15.615,2.301584592660462
4484356,K06420.01,,FALSE POSITIVE,29.45,0.572079631,0.793,2.27811,127790.0,1716.0,2036.56,578.2,5233.0,4.625,0.639,296.45972,39.573738,14.235,3.416085994155906
4489844,K06421.01,,FALSE POSITIVE,0.54,0.822314545,0.447,3.3374,32.7,1922.0,3227.02,3.8,5709.0,4.409,0.938,297.55054,39.565659,13.23,0.43178241642553783
4540632,K06422.01,,FALSE POSITIVE,141.82,31.005392846,0.305,3.073,560310.0,682.0,51.25,1236.1,5023.0,3.9,1.784,284.04434,39.661469,14.991,4.961585096120964
4544623,K06423.01,,FALSE POSITIVE,13.92,2.189097,1.246,5.768,3001.0,647.0,41.37,13.5,3624.0,4.848,0.406,285.89905,39.690639,15.999,2.702702594775615
4565985,K06424.01,,FALSE POSITIVE,52.64,17.51191534,0.008,5.678,728.8,2246.0,6014.16,41.0,4029.0,1.786,20.888,292.92682,39.613361,9.242,3.9822950584134778
4567118,K06425.01,,CANDIDATE,1.5,521.10826,0.3485,18.36,244.7,231.0,0.68,8.7,5942.0,4.432,0.947,293.23929,39.691681,14.163,0.9162907318741551
4569590,K06426.01,,FALSE POSITIVE,59.95,41.3701638,0.653,29.254,6907.1,1133.0,389.15,91.3,4764.0,2.777,6.883,293.86234,39.690128,12.799,4.110053855927281
4574310,K06427.01,,FALSE POSITIVE,83.16,1.306220168,0.352,5.14519,481370.0,2095.0,4556.14,2019.4,6600.0,4.238,1.124,294.99365,39.64283,13.242,4.4327197489894
4575824,K06428.01,,FALSE POSITIVE,1.56,631.632,0.4544,16.13,295.1,201.0,0.38,8.6,5689.0,4.493,0.894,295.34366,39.609322,14.358,0.9400072584914712
5216727,K06543.01,,FALSE POSITIVE,77.4,0.756511623,1.216,2.81832,41596.0,2549.0,9947.96,845.0,6343.0,4.199,1.417,298.71249,40.341228,13.448,4.361823927356363
5218014,K06544.01,,FALSE POSITIVE,319.52,10.845286549,1.307,4.3876,7473.8,1682.0,1893.11,416.1,5096.0,3.094,7.023,298.99789,40.314751,12.923,5.76994467690987
5255552,K06545.01,,FALSE POSITIVE,23.48,32.45541269,0.726,7.3736,136390.0,392.0,5.55,180.9,4869.0,4.71,0.543,284.69308,40.498619,15.208,3.1978564576441255
5263167,K06546.01,,CANDIDATE,1.03,3.39401963,0.166,2.984,98.4,1306.0,689.16,10.0,6181.0,4.431,1.029,288.03058,40.418301,15.42,0.708035793053696
5266937,K06547.01,,FALSE POSITIVE,75.86,5.917085496,0.095,23.7545,563290.0,1005.0,241.42,1331.5,5661.0,4.383,0.987,289.34967,40.497189,14.352,4.3419855851366975
5269407,K06548.01,,FALSE POSITIVE,45.91,0.958871144,0.533,2.74361,232350.0,1743.0,2174.51,1191.2,5530.0,4.425,0.892,290.09079,40.46183,14.164,3.8482308723403666
5271803,K06549.01,,FALSE POSITIVE,6.2,0.5402463,0.9411,13.93,1148.0,3249.0,26335.17,1.6,7296.0,4.249,1.498,290.79919,40.41156,13.681,1.9740810260220096
5272571,K06550.01,,FALSE POSITIVE,2.18,1.288046428,0.219,3.637,32.3,2945.0,17822.99,20.3,5216.0,3.287,3.871,291.05292,40.44767,12.479,1.1568811967920856
6228703,K06678.01,,FALSE POSITIVE,105.07,4.200206781,1.07,5.21948,82364.0,1737.0,2150.58,943.7,6873.0,4.051,1.923,298.06311,41.510712,12.843,4.664099253517379
6231401,K06679.01,,FALSE POSITIVE,26.96,6.091954982,0.953,3.60482,36700.0,1036.0,272.7,1508.7,6063.0,4.424,0.913,298.62177,41.567429,14.847,3.3307749173656096
6265961,K06680.01,,CANDIDATE,0.8,5.52507406,0.152,2.565,61.5,1028.0,263.79,9.8,5600.0,4.378,1.037,284.12134,41.633072,13.692,0.5877866649021191
6279823,K06681.01,,FALSE POSITIVE,6149.09,485.52409,71.3346,11.04,4147.0,191.0,0.31,10.8,5227.0,4.584,0.8,290.07434,41.668598,14.425,8.724221994839827
6283224,K06682.01,,FALSE POSITIVE,42.33,0.76647343,0.766,2.46345,199900.0,1628.0,1654.36,545.0,5297.0,4.594,0.722,291.1915,41.66721,15.572,3.768845235751818
6285094,K06683.01,,FALSE POSITIVE,1.03,5.2439783,0.82,10.1,93.5,1068.0,307.32,13.1,6029.0,4.481,0.956,291.82001,41.697842,14.967,0.708035793053696
6285396,K06684.01,,FALSE POSITIVE,0.88,5.2436639,0.66,10.53,93.5,1059.0,296.41,10.4,6212.0,4.537,0.862,291.92285,41.624439,15.789,0.6312717768418579
6285397,K06685.01,,FALSE POSITIVE,0.76,5.2438269,0.228,8.235,128.6,743.0,72.18,11.3,4634.0,4.597,0.689,291.92297,41.630718,15.914,0.5653138090500605
7032968,K06812.01,,FALSE POSITIVE,0.27,0.56678702,0.0063,3.074,7.5,2356.0,7279.54,11.2,6045.0,4.375,0.999,291.58624,42.50993,11.786,0.23901690047049992
7033713,K06813.01,,FALSE POSITIVE,0.79,2.19642864,0.004,4.933,99.5,1193.0,477.24,11.8,5376.0,4.576,0.806,291.83594,42.564838,15.811,0.5822156198526637
7033748,K06814.01,,FALSE POSITIVE,82.04,2.19635512,0.702,9.65516,266550.0,1793.0,2448.43,2132.0,6438.0,4.182,1.273,291.84366,42.558521,13.685,4.419322419417578
7049486,K06815.01,,FALSE POSITIVE,66.69,26.718417546,1.069,8.14155,72976.0,727.0,65.88,2173.1,5957.0,4.168,1.286,296.12494,42.522102,13.144,4.214938458520516
7050754,K06816.01,,FALSE POSITIVE,3.5,0.615787196,0.7452,3.067,110.6,3886.0,53910.99,23.9,6315.0,3.603,3.075,296.41483,42.587559,13.921,1.5040773967762742
7090801,K06817.01,,FALSE POSITIVE,2.35,548.08441,0.1531,17.66,560.0,222.0,0.58,7.4,5780.0,4.438,1.0,280.96588,42.623707,9.233,1.208960345836975
7097571,K06818.01,,FALSE POSITIVE,57.06,2.213964145,0.634,6.7598,123360.0,1891.0,3030.64,951.4,6256.0,4.037,1.514,284.31378,42.600914,11.267,4.061476958596484
7103300,K06819.01,,CANDIDATE,1.01,3.226232203,0.145,0.4022,36.3,1620.0,1627.1,9.9,6534.0,4.203,1.437,286.84534,42.67696,11.429,0.6981347220709844
7970629,K06942.01,,FALSE POSITIVE,43.68,1.025534511,0.883,3.52048,110950.0,1896.0,3066.26,3769.0,6267.0,4.487,0.919,295.40265,43.774761,14.541,3.799525974201
7970760,K06943.01,,FALSE POSITIVE,53.4,7.64941291,0.231,6.56935,236250.0,1050.0,287.83,9054.7,6387.0,4.398,1.076,295.44434,43.718182,13.398,3.996364153861897
7971389,K06944.01,,FALSE POSITIVE,51.06,13.174807933,1.065,3.37392,71071.0,811.0,102.2,1812.6,6067.0,4.433,0.997,295.63474,43.750172,14.098,3.9523968995664194
7976136,K06945.01,,FALSE POSITIVE,26.41,0.655094658,1.22,6.159,372.0,2173.0,5290.98,59.5,6063.0,4.476,1.012,297.01382,43.72493,15.543,3.3109079103146946
7976435,K06946.01,,FALSE POSITIVE,,3.33287187,,7.13,,,,,,,,297.09592,43.789322,12.614,
7985167,K06947.01,,FALSE POSITIVE,67.05,0.692239369,1.074,2.91121,62962.0,2594.0,10725.15,469.2,6163.0,4.137,1.358,299.20007,43.79594,12.958,4.220242729097475
7987749,K06948.01,,FALSE POSITIVE,73.8,17.030857558,1.047,4.24308,77832.0,836.0,115.15,1947.8,5575.0,4.066,1.423,299.82162,43.760342,14.461,4.314817884980432
8007675,K06949.01,,CANDIDATE,1.24,2.352446342,0.755,1.6802,32.5,2173.0,5269.29,7.2,6749.0,3.941,2.003,282.15485,43.867352,12.047,0.8064758658669484
8700506,K07077.01,,FALSE POSITIVE,93.43,43.797829003,0.489,7.70289,415020.0,668.0,47.15,1375.1,6860.0,4.326,1.292,295.93079,44.83852,13.478,4.547858819274978
8701327,K07078.01,,FALSE POSITIVE,133.79,4.254417651,1.165,6.55436,294550.0,1360.0,806.64,2074.5,6292.0,4.256,1.235,296.17844,44.870342,13.438,4.903718011750178
8711548,K07079.01,,FALSE POSITIVE,127.57,18.778162159,0.357,8.1018,488410.0,1002.0,238.5,3788.7,6794.0,4.102,1.71,298.87222,44.874432,13.944,4.856473503096157
8713828,K07080.01,,FALSE POSITIVE,,1.25451792,,2.64,,,,,,,,299.50754,44.801235,12.525,
8719897,K07081.01,,FALSE POSITIVE,246.75,1.575710265,0.83,6.83787,173950.0,2630.0,11307.3,1975.1,5017.0,3.35,4.293,301.30865,44.806961,12.392,5.5124201732100975
8736245,K07082.01,,FALSE POSITIVE,52.52,2.534740757,0.51,4.85013,364350.0,1230.0,541.27,675.7,5810.0,4.56,0.781,283.43408,44.989731,13.798,3.9800554158199732
8738115,K07083.01,,FALSE POSITIVE,43.08,37.59406667,1.197,8.9943,28618.0,554.0,22.2,485.8,5941.0,4.426,0.917,284.44827,44.96336,15.632,3.786006164844659
8739209,K07084.01,,FALSE POSITIVE,1.07,3.6972959,0.995,21.335,19.7,1571.0,1438.97,23.6,6313.0,4.12,1.594,285.04236,44.910477,11.956,0.7275486072772778
8746310,K07085.01,,FALSE POSITIVE,33.93,6.855624762,0.877,3.02199,70873.0,987.0,224.32,1397.7,6109.0,4.476,0.931,288.88599,44.959969,14.767,3.5533460588187404
9640921,K07210.01,,FALSE POSITIVE,15.47,80.7060641,0.956,6.8899,11852.0,428.0,7.96,268.1,6053.0,4.494,0.949,287.96375,46.306911,15.395,2.8015405441895487
9640921,K07210.02,,FALSE POSITIVE,1.22,2.17814513,0.78,2.321,136.0,1428.0,981.63,13.8,6053.0,4.494,0.949,287.96375,46.306911,15.395,0.7975071958841881
9641031,K07211.01,,FALSE POSITIVE,77.59,1.089077111,0.63,3.8834,304070.0,2045.0,4147.85,476.6,6126.0,4.285,1.176,288.02032,46.324139,9.177,4.364244464878084
9641103,K07212.01,,FALSE POSITIVE,0.44,1.089057762,0.185,1.637,37.4,1404.0,917.78,9.2,5096.0,4.582,0.737,288.06711,46.379551,14.122,0.3646431135879093
9644411,K07213.01,,FALSE POSITIVE,1.59,0.379412331,0.243,1.561,594.0,1643.0,1724.34,20.2,4331.0,4.62,0.666,289.87915,46.322498,14.785,0.9516578757114464
9644683,K07214.01,,FALSE POSITIVE,26.57,0.585940879,1.254,4.6979,1943.6,1873.0,2897.54,189.9,5459.0,4.583,0.797,289.99408,46.304871,15.912,3.3167282250357055
9651602,K07215.01,,CANDIDATE,0.83,3.90735046,0.088,2.896,109.3,1007.0,243.14,10.0,5497.0,4.577,0.809,292.82965,46.365768,15.283,0.6043159668533294
9652166,K07216.01,,FALSE POSITIVE,0.85,0.646523404,0.494,3.917,25.2,3163.0,23676.16,14.2,7257.0,4.185,1.631,293.05569,46.342331,12.884,0.6151856390902334
10556578,K07343.01,,FALSE POSITIVE,34.05,0.626431697,1.145,2.0171,37224.0,1709.0,2003.98,174.0,5134.0,4.56,0.721,299.09528,47.706791,15.594,3.5567756134805992
10583181,K07344.01,,FALSE POSITIVE,80.71,2.696354974,0.324,5.39585,245990.0,1815.0,2560.78,2717.0,6472.0,4.08,1.579,283.76651,47.818989,11.009,4.403176393396616
10586619,K07345.01,,CANDIDATE,2.16,377.501257,0.033,11.98,541.4,242.0,0.81,13.9,5751.0,4.508,0.94,285.6409,47.81105,15.044,1.1505720275988207
10592163,K07346.01,,FALSE POSITIVE,53.72,14.762889172,1.046,6.52705,79330.0,759.0,78.43,1779.1,5691.0,4.354,1.031,288.55362,47.867298,15.095,4.002229273314295
10597164,K07347.01,,FALSE POSITIVE,2.97,4.5638537,0.9866,13.05,71.9,1533.0,1305.08,16.8,5446.0,3.793,2.39,290.67877,47.845261,13.984,1.3787660946990992
10601538,K07348.01,,FALSE POSITIVE,1.2,1.463775066,0.719,0.953,45.1,2308.0,6722.29,12.7,6781.0,4.125,1.651,292.47604,47.83942,13.169,0.7884573603642702
10601579,K07349.01,,FALSE POSITIVE,123.02,8.098754149,1.467,5.62354,56616.0,1176.0,452.03,5402.0,6328.0,4.16,1.45,292.49185,47.83535,11.587,4.820442842921731
10613718,K07350.01,,FALSE POSITIVE,29.98,0.587938916,1.257,1.40211,7339.5,1800.0,2476.75,563.0,5237.0,4.543,0.74,296.82581,47.877399,12.735,3.4333418349887226
8557246,K07895.01,,FALSE POSITIVE,2.02,246.87131,0.327,10.69,433.6,302.0,1.97,6.9,6168.0,4.488,0.96,290.7782,44.61866,15.884,1.1052568313867783
11709022,K07474.01,,FALSE POSITIVE,,0.71957289,,1.79,,,145.63,,,,,289.73761,49.858589,12.902,
11724091,K07475.01,,FALSE POSITIVE,129.87,1.559090282,0.375,4.95211,226980.0,2905.0,16893.61,1315.5,7279.0,3.856,2.624,296.97705,49.841808,13.575,4.87420446406739
11757422,K07476.01,,FALSE POSITIVE,0.66,1.81993557,0.768,2.43,109.1,907.0,159.62,10.1,4205.0,4.668,0.578,288.5928,49.968361,15.435,0.5068176023684519
11763910,K07477.01,,FALSE POSITIVE,0.93,0.612888148,0.534,2.822,43.1,2796.0,14401.76,15.9,6720.0,4.276,1.368,292.29239,49.955441,13.725,0.6575200029167941
11768970,K07478.01,,FALSE POSITIVE,149.19,15.541358818,1.25,2.44433,10308.0,1174.0,448.22,773.4,5092.0,3.42,3.54,294.74091,49.928791,12.658,5.01190115921749
11773625,K07479.01,,CANDIDATE,1.1,7.1969168,0.502,4.525,47.1,1132.0,388.54,10.4,5530.0,4.045,1.575,296.73917,49.978352,13.44,0.7419373447293773
11775530,K07480.01,,FALSE POSITIVE,1.21,12.8177012,0.0006,3.465,75.6,999.0,235.16,8.0,6290.0,4.151,1.385,297.52872,49.990059,13.505,0.7929925155296614
11811454,K07481.01,,FALSE POSITIVE,104.26,2.274628199,0.986,4.52648,103970.0,2092.0,4536.51,2047.9,6389.0,3.914,1.947,290.39725,50.06509,11.152,4.656433479925633
8560280,K07896.01,,FALSE POSITIVE,11.4,85.338393,0.004,8.5,633.0,741.0,71.36,27.9,4850.0,3.134,4.696,291.90042,44.686241,12.881,2.517696472610991
2860594,K06296.01,,FALSE POSITIVE,59.94,5.499941793,0.531,11.3096,47751.0,1878.0,2942.15,814.1,7079.0,3.827,2.634,293.16495,38.06913,13.37,4.109889773557563
2860788,K06297.01,,FALSE POSITIVE,34.05,2.629870555,0.705,6.606,101310.0,1291.0,659.45,1026.0,5566.0,4.382,0.967,293.20734,38.009029,14.043,3.5567756134805992
2969638,K06298.01,,FALSE POSITIVE,,1.97362159,,3.29,,,1767.45,,,,,285.72971,38.164829,13.954,
2970670,K06299.01,,CANDIDATE,0.67,0.947554749,0.058,1.097,65.4,1633.0,1680.03,12.4,5508.0,4.569,0.84,286.07114,38.16761,13.853,0.5128236264286639
2973509,K06300.01,,FALSE POSITIVE,82.03,6.62761199,0.753,6.15281,227140.0,1204.0,496.41,4355.5,6316.0,4.231,1.333,287.0257,38.171021,13.558,4.419201988273939
2994092,K06301.01,,CANDIDATE,2.94,50.271927,0.205,6.073,574.5,589.0,28.51,9.3,6520.0,4.375,1.215,292.40063,38.134579,15.923,1.3711807233098425
2998124,K06302.01,,FALSE POSITIVE,74.25,28.597880332,0.356,7.71925,85952.0,1014.0,250.21,2526.2,6590.0,3.787,2.474,293.26636,38.12608,13.119,4.3208159036289855
3098194,K06303.01,,FALSE POSITIVE,71.42,30.476518853,0.6,10.2264,326630.0,592.0,28.96,1347.9,5527.0,4.315,1.073,286.00308,38.285721,13.901,4.282482504337495
4578594,K06429.01,,FALSE POSITIVE,50.74,252.1638623,1.149,23.92,103790.0,242.0,0.81,864.5,5432.0,4.608,0.745,295.92361,39.60907,15.793,3.946231176757883
4587448,K06430.01,,FALSE POSITIVE,,2.23416013,,2.12,,,2156.64,,,,,297.65744,39.655231,13.411,
4633434,K06431.01,,FALSE POSITIVE,39.79,22.271198511,0.775,4.58598,179040.0,515.0,16.62,2141.3,5068.0,4.556,0.73,283.98602,39.784538,15.362,3.708436953329467
4661634,K06432.01,,FALSE POSITIVE,39.18,73.894163515,0.27,9.48995,213900.0,392.0,5.61,3902.3,5442.0,4.469,0.841,293.6817,39.758839,15.329,3.6933693593867885
4665989,K06433.01,,FALSE POSITIVE,98.04,1.124033822,0.719,5.5728,247560.0,2547.0,9953.28,792.9,7141.0,4.208,1.563,294.76398,39.752838,13.016,4.595523808936286
4671584,K06434.01,,FALSE POSITIVE,47.68,2.796661168,1.276,3.3781,2363.8,1661.0,1797.72,251.4,6331.0,4.146,1.326,295.99811,39.742748,13.742,3.8852682681193262
4678171,K06435.01,,FALSE POSITIVE,54.56,15.288709179,0.372,5.00366,512470.0,509.0,15.84,1758.7,4464.0,4.577,0.719,297.284,39.70768,15.993,4.017463517886143
4681152,K06436.01,,FALSE POSITIVE,46.3,1.83592242,1.189,5.9942,30746.0,1501.0,1195.13,1378.9,5930.0,4.472,0.976,297.8519,39.783886,13.134,3.856510295497887
4725292,K06437.01,,FALSE POSITIVE,,1.15495063,,2.31,,,340.77,,,,,283.70551,39.870491,14.785,
8297017,K07879.01,,CANDIDATE,6.15,128.208643,0.811,2.745,212.2,792.0,93.05,8.9,7128.0,3.52,3.811,290.80057,44.270512,11.036,1.9671123567059163
5282656,K06551.01,,FALSE POSITIVE,1.06,1.516372183,0.596,1.239,93.8,1686.0,1911.54,8.8,6142.0,4.456,1.046,293.98837,40.458981,15.16,0.7227059828014898
5284133,K06552.01,,FALSE POSITIVE,104.57,8.784575777,0.5,5.3022,262980.0,1555.0,1380.83,4761.5,8144.0,4.139,1.914,294.38223,40.45219,12.444,4.659374240001603
5285607,K06553.01,,FALSE POSITIVE,56.11,1.949700508,1.153,4.35014,38119.0,1716.0,2048.37,2271.0,6469.0,4.385,1.193,294.77219,40.459629,11.419,4.044979232676772
5286786,K06554.01,,FALSE POSITIVE,29.19,9.948701373,1.277,3.2922,2749.5,704.0,57.93,103.1,5152.0,4.517,0.786,295.08017,40.4771,15.456,3.4075107437187473
5288543,K06555.01,,FALSE POSITIVE,86.12,3.457078812,0.317,5.24058,315520.0,1603.0,1560.4,6009.0,6526.0,4.182,1.482,295.49411,40.406204,13.585,4.467286478624705
5294739,K06556.01,,FALSE POSITIVE,571.07,3.735993484,0.993,17.4877,617990.0,2063.0,4283.18,1587.7,5467.0,3.432,4.055,296.83719,40.473099,13.93,6.349261361514645
5295206,K06557.01,,CANDIDATE,1.04,6.63448023,0.116,3.603,71.2,1177.0,453.27,10.3,6463.0,4.313,1.225,296.92773,40.429661,13.805,0.712949807856125
5298620,K06558.01,,FALSE POSITIVE,0.87,12.4239677,0.007,16.01,162.4,606.0,31.93,12.8,4995.0,4.58,0.698,297.6394,40.490452,15.706,0.6259384308664953
5300878,K06559.01,,FALSE POSITIVE,46.59,0.639721284,0.404,2.69771,465920.0,1505.0,1220.53,1012.9,4794.0,4.633,0.625,298.08188,40.478142,14.767,3.862622655133019
6292732,K06686.01,,FALSE POSITIVE,0.64,1.25338826,0.469,3.828,44.7,1651.0,1750.61,14.8,5869.0,4.513,0.942,294.18524,41.632351,13.907,0.49469624183610705
6307000,K06687.01,,CANDIDATE,0.87,1.002591901,0.312,1.247,143.2,1391.0,884.21,11.1,4893.0,4.574,0.739,297.61307,41.672829,15.79,0.6259384308664953
6311637,K06688.01,,FALSE POSITIVE,43.95,1.620813697,0.636,5.9968,121320.0,1733.0,2127.67,680.4,5757.0,4.209,1.177,298.70334,41.633961,13.242,3.8055507609176296
6345758,K06689.01,,CANDIDATE,0.98,3.37116682,0.318,4.708,71.4,1291.0,656.3,9.8,5653.0,4.288,1.163,284.57642,41.705971,15.03,0.6830968447064438
6364126,K06690.01,,FALSE POSITIVE,2.83,5.2434664,1.016,18.47,119.4,831.0,113.05,10.7,5047.0,4.574,0.766,291.84723,41.72522,14.901,1.3428648031925547
6364195,K06691.01,,FALSE POSITIVE,0.81,5.2439542,0.223,9.82,143.8,778.0,86.51,14.2,4920.0,4.636,0.691,291.8703,41.768002,15.924,0.5933268452777344
6364200,K06692.01,,FALSE POSITIVE,0.91,5.2441517,0.557,9.69,90.1,1056.0,293.68,10.5,6060.0,4.509,0.925,291.87134,41.788971,15.862,0.6471032420585384
6364247,K06693.01,,FALSE POSITIVE,0.58,5.2443332,0.775,11.268,29.9,1054.0,291.25,13.5,5952.0,4.489,0.971,291.88922,41.777969,13.636,0.4574248470388754
7105574,K06820.01,,FALSE POSITIVE,51.9,20.726069913,0.989,6.47393,118860.0,657.0,43.93,1216.8,6011.0,4.522,0.902,287.74615,42.648628,14.069,3.9684033388642534
7115200,K06821.01,,FALSE POSITIVE,0.57,0.566801447,0.615,2.352,16.2,2633.0,11321.32,13.8,5966.0,4.184,1.349,290.96869,42.619678,12.766,0.4510756193602166
7115332,K06822.01,,FALSE POSITIVE,1.15,0.566794934,0.974,4.399,68.9,2457.0,8648.94,21.7,6395.0,4.436,1.049,291.01474,42.653309,14.944,0.7654678421395714
7115463,K06823.01,,FALSE POSITIVE,0.88,0.566800287,0.648,3.487,73.9,2260.0,6188.18,23.3,6075.0,4.486,0.969,291.065,42.63665,15.124,0.6312717768418579
7115597,K06824.01,,FALSE POSITIVE,1.54,0.566791946,0.982,2.77,125.7,2160.0,5129.25,14.1,5836.0,4.5,0.97,291.10468,42.645309,15.915,0.9321640810304452
7115878,K06825.01,,FALSE POSITIVE,0.89,0.566790294,0.393,3.641,64.0,2432.0,8244.38,22.6,6100.0,4.358,1.093,291.19955,42.686722,14.897,0.636576829071551
7116043,K06826.01,,FALSE POSITIVE,0.77,0.566799725,0.33,4.097,46.7,2289.0,6460.25,12.5,5576.0,4.297,1.132,291.24707,42.626389,14.53,0.5709795465857378
7116226,K06827.01,,FALSE POSITIVE,1.07,0.566801325,0.77,4.176,92.1,2383.0,7585.82,26.4,6273.0,4.454,1.021,291.30963,42.61652,15.42,0.7275486072772778
8008128,K06950.01,,FALSE POSITIVE,29.77,14.854415674,0.57,5.13753,77410.0,798.0,95.83,2822.1,6214.0,4.444,1.022,282.42578,43.884331,14.558,3.4265401893339504
